year,id,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,bm,ccnl,egdp,hdmsp,hviirs,viirs,viirsl
2015,330000,浙江省,42886.49,1832.91,19711.67,21341.91,4.2739,45.9624,49.7637,77644,34678383,27633211,7045171,27323.3247,26664.7156,,5539,1894.338,3644.662,,2563.651,118015,115568,16704.87398,,2.15E+11,,1999582.961,1167514.299,785406.778
2015,360000,江西省,16723.78,1772.98,8411.57,6539.23,10.6016,50.2971,39.1014,36724,4239960,3311674,928287,17388.1278,16993.8969,,4566,2208.8518,2356.7782,,4009.737,156625,129948,20890.5993,,69152196273,,924105.5176,291606.5531,141916.4883
2015,500000,重庆市,15717.27,1150.15,7069.37,7497.75,7.3177,44.9784,47.7039,52321,7446684,5518683,1928001,14353.2447,14208.1475,,3017,1178.2644,1838.2856,,1922.785,140551,112889,11565.97832,,44058687172,,695570.5059,277989.4183,159091.4265
2015,450000,广西壮族自治区,16803.12,2565.45,7717.52,6520.15,15.2677,45.9291,38.8032,35190,5109055,2793398,2315657,16227.7817,15654.947,,4796,2539.0024,2256.9976,,5117.192,117993,105019,31330.04868,,82156131218,,1436250.004,497681.8752,238421.3252
2015,120000,天津市,16538.19,208.82,7704.22,8625.15,1.2627,46.5844,52.1529,107960,11428280,5116293,6311988,11831.9889,11814.5712,,1547,268.5505,1278.3995,,1043.743,16550,16550,2499.287654,,69684508867,,486985.1059,408091.2956,271867.2442
2015,370000,山东省,63002.3325,4979.0794,29485.9021,28537.3509,7.903,46.8013,45.2957,64168,24060780,14392568,9668212,48312.437,47381.4559,,9847,4233.2941,5613.8659,,5434.454,263447,262445,19665.10501,,3.17E+11,,2828543.58,1259205.522,716916.2177
2015,350000,福建省,25979.82,2118.1,13064.82,10796.9,8.1529,50.2883,41.5588,67966,16884593,11268011,5616582,21301.377,20973.981,,3839,1435.786,2403.214,,3200.811,104585,87494,16329.7066,,1.21E+11,,1423871.922,688965.7639,436460.2863
2015,460000,海南省,3702.76,854.72,875.82,1972.22,23.0833,23.6532,53.2635,40818,1396696,374304,1022393,3451.2215,3355.4048,,911,408.776,502.044,,1033.42,26860,26302,3510.838338,,27070208530,,417152.7059,167828.4067,85386.19532
2015,430000,湖南省,28902.2139,3331.6211,12810.8214,12759.7713,11.5272,44.3247,44.1481,42754,2930180,1913709,1016471,25045.0778,24324.1707,,6783,3331.146,3451.884,,4539.567,236886,213512,27991.02393,,82132561478,,1272293.553,439368.1963,226399.1605
2015,340000,安徽省,22005.63,2456.69,10946.8273,8602.1127,11.1639,49.7456,39.0905,35997,4784453,3227017,1557436,24385.9684,23803.9289,,6144,3041.082,3102.518,,4168.814,186940,182877,16972.91159,,1.27E+11,,1610007.686,677982.3238,402411.7931
2015,650000,新疆维吾尔自治区,9324.8,1559.08,3596.4,4169.32,16.7197,38.5681,44.7122,40036,1966940,1749608,217332,10813.0306,10525.4206,,2360,1245.2295,1114.5005,,5867.64,178263,137012,172182.7184,,2.87E+11,,3214099.851,2163034.672,365812.3444
2015,230000,黑龙江省,15083.67,2633.5,4798.08,7652.09,17.4593,31.8098,50.731,39462,2101203,803541,1297662,10182.945,9884.2828,,3812,1571,2241.2796,,6233.763,163233,136325,45932.12223,,1.74E+11,,1215748.969,948374.1799,253462.1405
2015,640000,宁夏回族自治区,2911.77,237.76,1379.6,1294.41,8.1655,47.3801,44.4544,43805,373926,296311,77615,3505.4465,3426.4227,,668,299.0099,368.8701,,1289.469,33240,33045,5529.928627,,35229222207,,494129.5412,212933.0956,103710.5975
2015,540000,西藏自治区,1026.3911,98.04,376.187,552.1641,9.5519,36.6514,53.7967,31999,91384,58691,32693,1295.6783,1295.6783,,324,234.1007,89.8693,,786.345,78348,58416,111667.6423,,1.04E+11,,563460.1686,1124627.431,25348.15418
2015,420000,湖北省,29550.1881,3309.84,13503.5569,12736.7912,11.2007,45.697,43.1022,50654,4555258,2921182,1634076,26563.8963,26086.4157,,5852,2524.9223,3326.5778,,4062.285,252980,240936,21840.70302,,1.02E+11,,1375726.514,504564.4839,275041.0946
2016,460000,海南省,4053.2,948.35,905.95,2198.9,23.3976,22.3515,54.251,44347,1134843,212580,922263,3890.4453,3747.0251,,917,396.3274,520.6726,,1033.4,28217,27732,4071.020034,,27633336625,,412636.0824,165928.1151,86850.94764
2016,640000,宁夏回族自治区,3168.59,241.6,1488.44,1438.55,7.6248,46.9748,45.4003,47194,325249,248675,76574,3794.2466,3709.0448,,675,295.0425,379.9575,,1320.1,33940,33767,5134.413333,,36013773498,,481053.749,212438.6752,123980.2144
2016,340000,安徽省,24407.62,2567.72,11821.58,10018.32,10.5201,48.434,41.0459,39561,4441286,2844668,1596618,27033.3777,26577.3716,,6196,2974.6996,3221.3004,,4242.6,197588,194136,16637.85239,,1.30E+11,,1587761.929,686288.1132,441763.7782
2016,430000,湖南省,31551.37,3578.37,13341.17,14631.83,11.3414,42.284,46.3746,46382,2624347,1769254,855093,28353.3256,27688.4452,,6822,3223.395,3598.605,,4719.8,238273,215904,25305.27749,,83881246696,,1302728.49,431218.3464,255720.7604
2016,650000,新疆维吾尔自治区,9649.7,1648.97,3647.01,4353.72,17.0883,37.794,45.1177,40564,1763774,1558216,205558,10287.5299,9983.862,,2398,1238.567,1159.433,,5869,182085,144113,153024.7414,,2.93E+11,,2826290.125,1985630.661,405065.2824
2016,230000,黑龙江省,15386.09,2670.46,4400.69,8314.94,17.3563,28.6017,54.0419,40432,1653918,503553,1150365,10648.3499,10432.5545,,3799,1549.992,2249.008,,6233.8,164502,138512,42899.78593,,1.77E+11,,1124133.125,913751.4498,291682.4587
2016,540000,西藏自治区,1151.41,115.78,429.17,606.46,10.0555,37.2734,52.6711,35184,78192,47172,31020,1596.0488,1596.0488,,331,233.1564,97.8436,,786.3,82096,71356,100072.8187,,1.06E+11,,355544.9725,590689.5152,27172.96575
2016,420000,湖北省,32665.38,3659.33,14654.38,14351.67,11.2025,44.8621,43.9354,55665,3938877,2603934,1334943,30011.6538,29503.8751,,5885,2465.815,3419.185,,4138.2,260179,249819,20464.37076,,1.04E+11,,1342386.698,469894.3322,286068.8758
2016,320000,江苏省,77388.28,4077.18,34619.5,38691.6,5.2685,44.7348,49.9967,96887,50929641,31905309,19024332,49663.2102,49370.8521,,7999,2582.0772,5416.9228,,2767.4,157304,154405,15846.76295,,3.88E+11,,2660489.302,1737782.206,1277049.362
2016,310000,上海市,28178.65,109.47,8406.28,19662.9,0.3885,29.8321,69.7794,116562,43376819,18335213,25041606,6755.8846,6751.6768,,2420,292.82,2127.18,,465.1,13292,13292,1961.733232,,79400820015,,460684.9647,557970.2736,431408.2571
2016,530000,云南省,14788.42,2195.11,5690.16,6903.15,14.8434,38.4771,46.6794,31093,1990236,1149031,841205,16119.4004,15662.4894,,4771,2622.6187,2148.3813,,3651.5,238052,200898,39825.16742,,1.26E+11,,1747851.733,483638.8803,281565.7023
2016,440000,广东省,80854.91,3694.37,35109.66,42050.88,4.5691,43.423,52.0078,74016,95529801,59860199,35669602,33303.6406,32947.3005,,10999,3387.692,7611.308,,4157.9,218085,204614,23913.02867,,3.81E+11,,2764135.353,1511434.516,1056347.625
2016,220000,吉林省,14776.8,1498.52,7004.95,6273.33,10.141,47.4051,42.4539,53868,1845289,420201,1425088,13923.1955,13773.1688,,2733,1203.3399,1529.6601,,5052.7,102484,97158,18408.81457,,96517972647,,1336008.616,477409.7939,216154.1163
2016,110000,北京市,25669.13,129.79,4944.44,20594.9,0.5056,19.2622,80.2322,118198,28234896,5202284,23032612,7943.8925,7888.6881,,2173,293.355,1879.645,,1264.3,22026,22026,2700.159831,,86161009008,,506010.7137,433105.1807,346521.925
2016,360000,江西省,18499,1904.53,8829.54,7764.93,10.2953,47.7298,41.9749,40400,4002841,2979840,1023001,19694.2104,19378.6876,,4592,2153.648,2438.352,,4010.5,161909,134025,19090.02455,,70593795374,,900687.4078,284543.3121,161044.967
2016,210000,辽宁省,22246.9,2173.06,8606.54,11467.3,9.7679,38.6865,51.5456,50791,8655690,4306276,4349413,6692.2461,6436.3272,,4378,1428.5414,2949.4586,,5558.9,120613,107959,14601.99863,,1.56E+11,,1839818.255,826179.0373,462646.8051
2016,520000,贵州省,11776.73,1846.19,4669.53,5261.01,15.6766,39.6505,44.6729,33246,569962,474279,95682,13203.996,12929.1694,,3555,1985.4675,1569.5325,,3269.5,191626,132264,23691.64876,,52588932700,,1370038.965,431640.1411,245132.2299
2016,610000,陕西省,19399.59,1693.85,9490.72,8215.02,8.7314,48.9223,42.3464,51015,2994722,1583756,1410966,20825.2532,20474.8521,,3813,1702.8858,2110.1142,,4632.6,172471,156844,20748.10892,,1.39E+11,,1675440.173,673395.529,386423.2966
2016,150000,内蒙古自治区,18128.1,1637.39,8553.63,7937.08,9.0323,47.1844,43.7833,72064,1164030,439599,724431,15080.0136,14893.9635,,2520,978.012,1541.988,,12338.8,196061,188340,99034.81518,,2.34E+11,,2274066.071,1223627.085,293743.0618
2016,630000,青海省,2572.49,221.19,1249.98,1101.32,8.5983,48.5903,42.8114,43531,152920,137006,15914,3528.0548,3455.5124,,593,286.8341,306.1659,,2349.2,78585,69956,61006.33318,,77173020014,,520653.9216,440041.1149,61897.3196
2016,410000,河南省,40471.79,4286.21,19275.82,16909.76,10.5906,47.6278,41.7816,42575,7121310,4280551,2840759,40415.0896,39753.9281,,9532,4908.98,4623.02,,5570.8,267441,230288,18475.11237,,1.92E+11,,2073354.357,809375.4841,487142.9474
2016,350000,福建省,28810.58,2363.22,14093.47,12353.89,8.2026,48.9177,42.8797,74707,15682619,10367798,5314821,23237.3508,22927.9901,,3874,1410.136,2463.864,,3201,106757,89829,14876.29461,,1.23E+11,,1423236.592,670884.5719,425598.0572
2016,370000,山东省,68024.49,4929.13,31343.67,31751.69,7.2461,46.077,46.6769,68733,23435585,13709609,9725976,53322.9388,52364.4936,,9947,4076.2806,5870.7194,,5452.3,265720,264752,18504.25621,,3.24E+11,,2826027.365,1279660.037,758369.433
2016,130000,河北省,32070.45,3492.81,15256.93,13320.71,10.8911,47.5732,41.5358,43062,4667538,3057554,1609984,31750.0152,31340.0673,,7470,3486.996,3983.004,,6956,188431,182626,22019.71256,,2.25E+11,,2377457.518,926833.7348,495453.7081
2016,140000,山西省,13050.41,784.78,5028.99,7236.64,6.0135,38.5351,55.4514,35532,1666141,993219,672922,14197.982,13859.351,,3682,1612.3478,2069.6522,,5293.4,142066,139110,15356.55497,,1.64E+11,,1573773.914,574947.8435,322106.637
2016,620000,甘肃省,7200.37,983.39,2515.56,3701.42,13.6575,34.9365,51.406,27643,683298,406256,277042,9663.9924,9534.1023,,2610,1443.591,1166.409,,4102.1,143039,125085,37293.01585,,91242891365,,1359648.557,482999.5168,167954.4325
2016,330000,浙江省,47251.36,1965.18,21194.61,24091.57,4.159,44.855,50.986,84916,33657591,26786375,6871216,30276.072,29571.0019,,5590,1844.7,3745.3,,2576.9,119053,116869,16007.44799,,2.20E+11,,2048353.412,1220899.251,830001.3321
2016,500000,重庆市,17740.59,1303.24,7898.92,8538.43,7.3461,44.5246,48.1293,58502,6275364,4065438,2209926,16048.0951,15931.7829,,3048,1139.952,1908.048,,2102.1,142921,115955,10462.39724,,45113858756,,703309.4902,292893.7203,194774.7032
2016,450000,广西壮族自治区,18317.64,2796.8,8273.66,7247.18,15.2683,45.1677,39.5639,38027,4762743,2292641,2470102,18236.7817,17652.9486,,4838,2511.8896,2326.1104,,5192.1,120547,108947,27469.72291,,83953243565,,1380293.153,452881.6992,252157.407
2016,120000,天津市,17885.39,220.22,7571.35,10093.82,1.2313,42.3326,56.4361,115053,10265595,4427869,5837725,12779.3878,12756.3593,,1562,266.6334,1295.3666,,1060.9,16764,16764,2437.362507,,71122175977,,486273.1451,411203.507,285702.4058
2016,510000,四川省,32934.54,3929.33,13448.92,15556.29,11.9307,40.8353,47.234,40003,4930625,2794762,2135863,28811.9544,28229.7872,,8262,4196.2698,4065.7302,,4622.7,324138,279200,52066.73982,,1.40E+11,,2056446.455,814006.7838,493159.9072
2017,340000,安徽省,27018,2582.2659,12838.2785,11597.4508,9.5576,47.5175,42.9249,43401,5402163,3059612,2342551,29275.0615,28816.3736,,6255,2909.2005,3345.7995,,4274.612,203285,201081,15899.99439,,1.32E+11,,2080723.906,944906.5984,548394.8321
2017,460000,海南省,4462.54,962.84,996.35,2503.35,21.5761,22.327,56.097,48430,1037406,436591,600815,4244.4012,4125.3963,,926,388.5496,537.4504,,1033.42,30684,30232,4094.501944,,28087479558,,524450.8353,228144.3331,104782.5601
2017,650000,新疆维吾尔自治区,10881.96,1551.84,4330.89,4999.23,14.2607,39.7988,45.9405,44941,2056853,1763334,293520,12089.1177,11795.6405,,2445,1237.659,1207.341,,5946.905,185338,148554,155825.0099,,2.97E+11,,14500000,3871044.012,482890.3474
2017,230000,黑龙江省,15902.6817,2965.25,4060.6017,8876.83,18.6462,25.5341,55.8197,41916,1895120,520925,1374194,11291.9794,11079.6526,,3789,1538.2122,2250.4878,,6232.246,165989,140698,42772.82606,,1.80E+11,,1459489.561,1446700.7,326555.7335
2017,420000,湖北省,35478.09,3528.96,15441.75,16507.38,9.9469,43.5248,46.5284,60199,4633719,3048623,1585096,32282.361,31872.5708,,5902,2402.114,3499.886,,4215.544,269484,259591,20251.4119,,1.06E+11,,1934343.973,744005.6173,348929.3858
2017,640000,宁夏回族自治区,3443.56,250.62,1580.57,1612.37,7.2779,45.8993,46.8228,50765,503952,365107,138845,3728.3788,3640.1215,,682,286.5764,395.4236,,1352.104,34561,34432,4925.44882,,36596660035,,651863.0039,287265.4046,143297.4388
2017,430000,湖南省,33902.96,2998.4,14145.49,16759.07,8.8441,41.7235,49.4325,49558,3603330,2317084,1286246,31959.2273,31328.0788,,6860,3113.1361,3747.0139,,4744.519,239724,217251,25551.89685,,85310889866,,2041734.122,723404.1491,307542.4825
2017,370000,山东省,72634.1491,4832.7119,32942.8429,34858.6,6.6535,45.3545,47.992,72807,26455096,14703746,11751349,55202.7222,54236.0344,,10006,3944.2982,6061.5318,,5726.402,270590,269698,17657.54305,,3.29E+11,,3309763.631,1617857.929,950486.6983
2017,530000,云南省,16376.34,2338.37,6204.97,7833,14.279,37.8898,47.8312,34221,2345111,1146651,1198460,18935.9862,18474.8903,,4800,2559.1466,2241.3535,,3681.668,242546,208526,35511.256,,1.28E+11,,2666258.631,945593.7648,327910.3462
2017,350000,福建省,32182.09,2215.13,15354.29,14612.67,6.8831,47.7107,45.4062,82677,17102004,10491667,6610337,26416.2773,26110.3418,,3911,1376.672,2534.328,,3191.413,108012,91297,14887.97337,,1.25E+11,,1822610.694,938529.4262,554366.5789
2017,440000,广东省,89705.23,3611.44,38008.06,48085.73,4.0259,42.3699,53.6042,80932,100667837,62286837,38381001,37761.7454,37403.9119,,11169,3367.4535,7801.5465,,4200.704,219580,206461,24761.83489,,3.86E+11,,3307046.62,1891869.564,1263168.019
2017,310000,上海市,30632.99,110.78,9330.67,21191.54,0.3616,30.4595,69.1788,126634,47619665,19364290,28255375,7246.6031,7240.9479,,2418,297.414,2120.586,,465.095,13322,13322,2005.906334,,80618142051,,478928,615559.7262,474556.4073
2017,330000,浙江省,51768.26,1933.92,22232.08,27602.26,3.7357,42.9454,53.3189,92057,37790747,28679328,9111420,31696.0276,31125.9901,,5657,1810.24,3846.76,,2623.97,120101,118848,15625.59204,,2.23E+11,,2468508.608,1512873.73,1010843.666
2017,220000,吉林省,14944.53,1095.36,6998.51,6850.66,7.3295,46.8299,45.8406,54838,1854297,441936,1412361,13283.887,13130.9042,,2717,1177.8195,1539.1805,,5044.126,103896,98908,18196.4936,,97980501720,,1990153.522,739161.1869,262257.2859
2017,520000,贵州省,13540.8256,2032.2737,5428.1389,6080.42,15.0085,40.0872,44.9043,37956,816231,579371,236860,15503.8556,15288.0106,,3580,1932.484,1647.516,,3284.548,194379,148839,23839.16453,,53589019169,,1956861.471,666306.7023,280584.3942
2017,210000,辽宁省,23409.24,1902.28,9199.8,12307.16,8.1262,39.2999,52.5739,53527,9959508,4486592,5472917,6676.7399,6444.749,,4369,1420.3619,2948.6381,,5914.66,122705,111358,13817.67274,,1.58E+11,,2352983.125,1009830.608,519759.6389
2017,360000,江西省,20006.31,1835.26,9627.98,8543.07,9.1734,48.1247,42.7019,43424,4433898,3248826,1185072,22085.339,21770.4331,,4622,2098.388,2523.612,,4280.462,162285,134863,18531.27298,,71746579734,,1542425.961,527885.2604,207393.781
2017,540000,西藏自治区,1310.92,122.72,513.65,674.55,9.3614,39.1824,51.4562,39267,86345,43329,43016,1975.6006,1975.6006,,337,232.9007,104.0993,,785.085,89343,77911,104860.5932,,1.08E+11,,5589437.282,1926016.606,31585.18028
2017,320000,江苏省,85869.76,4045.16,38654.87,43169.73,4.7108,45.0157,50.2735,107150,59077814,36302623,22775191,53277.0346,53000.2139,,8029,2508.3533,5520.9467,,2816.437,158475,155803,15691.96103,,3.94E+11,,3004672.706,2026584.103,1481542.605
2017,610000,陕西省,21898.81,1741.45,10882.88,9274.48,7.9523,49.6962,42.3515,57266,4020280,2454381,1565899,23819.3779,23468.2076,,3835,1657.1035,2177.8965,,4972.139,174395,159026,20785.51727,,1.41E+11,,2266396.082,956503.465,449836.4022
2017,150000,内蒙古自治区,16096.21,1649.77,6399.68,8046.76,10.2494,39.7589,49.9916,63764,1387352,487796,899556,14013.1608,13827.8549,,2529,960.5142,1568.4858,,12674.69,199423,192222,92945.60486,,2.37E+11,,4206646.482,2520591.977,338495.8805
2017,410000,河南省,44552.83,4139.29,21105.52,19308.02,9.2907,47.3719,43.3374,46674,7763009,4703096,3059913,44496.9341,43890.3572,,9559,4764.2704,4794.8596,,5414.671,267805,232813,17926.26005,,1.95E+11,,2608656.016,1117604.443,611403.0854
2017,630000,青海省,2624.83,238.41,1162.41,1224.01,9.0829,44.2852,46.632,44047,65575,42417,23158,3883.5539,3819.8617,,598,280.6414,317.3586,,2349.491,80895,68470,63895.74284,,78261141883,,3186626.965,1225870.892,68015.70655
2017,130000,河北省,34016.32,3129.98,15846.21,15040.13,9.2014,46.5841,44.2145,45387,4985554,3135740,1849814,33406.8021,33012.2314,,7520,3383.032,4136.488,,7162.016,191693,186266,20375.21519,,2.28E+11,,3016068.737,1234784.327,615976.4643
2017,140000,山西省,15528.42,719.16,6778.89,8030.37,4.6313,43.6547,51.714,42060,1718688,1019561,699126,6040.5394,5722.1585,,3702,1579.2732,2122.7268,,5316.823,142855,140201,14108.14214,,1.67E+11,,2053007.051,813189.0824,383651.8977
2017,620000,甘肃省,7459.8995,859.7523,2561.7919,4038.3554,11.525,34.3408,54.1342,28497,482633,170979,311654,5827.7507,5696.3491,,2626,1407.7986,1218.2014,,4663.824,142252,124788,36588.80463,,92644021391,,2555911.357,950844.1318,181491.5807
2017,510000,四川省,36980.22,4262.35,14328.13,18389.74,11.526,38.7454,49.7286,44651,6810606,3755343,3055263,31902.085,31235.8916,,8302,4085.4142,4216.5858,,4831.732,329950,294809,49487.79684,,1.42E+11,,3073201.349,1376930.705,524172.6249
2017,500000,重庆市,19424.73,1276.09,8584.61,9564.03,6.5694,44.1942,49.2364,63442,6660111,4259526,2400585,17537.0476,17440.5655,,3075,1104.5975,1970.5625,,2166.047,147881,120915,10596.79788,,45829167621,,972478.298,401382.3893,211656.5976
2017,450000,广西壮族自治区,18523.26,2878.3,7450.85,8194.11,15.5388,40.2243,44.2369,38102,5787866,2809119,2978747,20499.1106,19908.2715,,4885,2481.0915,2403.9085,,5191.387,123259,112619,28368.40695,,85223767781,,2081070.216,744478.0903,277984.4492
2017,110000,北京市,28014.94,120.42,5326.76,22567.76,0.4298,19.014,80.5562,128994,32401742,5856599,26545144,8370.436,8307.3349,,2171,293.0445,1877.6555,,1264.253,22226,22226,2600.615282,,87453817398,,561493.2118,479277.5195,360677.6763
2017,120000,天津市,18549.19,168.96,7593.5931,10786.6369,0.9109,40.9376,58.1515,118944,11291916,4356105,6935811,11288.9189,11274.6948,,1557,265.7799,1291.2201,,1148.862,16532,16532,2415.416366,,72185392453,,531348.851,462478.4884,327986.0969
2018,500000,重庆市,20363.19,1378.2747,8328.79,10656.1253,6.77,40.9,52.33,65933,7901691,5135447,2766244,,,,3102,1070,2032,,2326.443,157483,133943,11009.55645,,46191550949,,957775.4902,428011.6966,244091.8806
2018,450000,广西壮族自治区,20352.51,3019.37,8072.94,9260.2,14.84,39.67,45.5,41489,6230227,3278990,2951236,,,,4926,2452,2474,,5202.244,125449,115702,28195.35488,,85721265109,,2120770.855,743220.7016,308892.4864
2018,460000,海南省,4832.05,1000.11,1095.79,2736.15,20.7,22.68,56.63,51955,1273353,448849,824504,,,,934,382,552,,1033.42,35023,34731,3922.678481,,28252543174,,560885.3059,232201.4295,110440.769
2018,510000,四川省,40678.13,4426.66,15322.72,20928.75,10.88,37.67,51.4,48883,8992114,5036769,3955345,,,,8341,3979,4362,,4950.215,331592,304830,54049.0201,,1.43E+11,,3075729.671,1446681.161,612014.8614
2018,340000,安徽省,30006.82,2638.01,13842.09,13526.72,8.79,46.13,45.08,47712,6284032,3619661,2664371,,,,6324,2865,3459,,4324.212,208826,207942,17921.77225,,1.33E+11,,2093052.027,998380.1606,600454.6924
2018,640000,宁夏回族自治区,3705.18,279.85,1650.26,1775.07,7.55,44.54,47.91,54094,377656,273366,104290,,,,688,283,405,,1373.054,35405,35355,5354.21271,,36790110724,,623309.0667,288776.0927,148397.2079
2018,650000,新疆维吾尔自治区,12199.08,1692.09,4922.97,5584.02,13.87,40.3,45.77,49475,1999975,1641230,358745,,,,2487,1221,1266,,5959.386,189050,154546,168344.495,,2.98E+11,,5862068.298,3672547.222,555848.045
2018,230000,黑龙江省,16361.62,3000.96,4030.94,9329.72,18.34,24.64,57.1,43274,2643736,444949,2198787,,,,3773,1505,2268,,6894.453,167116,142959,44330.5927,,1.80E+11,,1568426.988,1443528.903,341551.5449
2018,430000,湖南省,36425.78,3083.59,14453.54,18888.65,8.47,39.68,51.8,52949,4647420,3054262,1593158,,,,6899,3034,3865,,5070.1,240060,223667,26255.08689,,85842936497,,1971255.737,747168.4054,347521.8554
2018,330000,浙江省,56197.15,1967.01,23505.88,30724.26,3.5,41.83,54.67,98643,43236010,32103885,11132125,,,,5737,1784,3953,,2813.465,120662,120339,16265.02229,,2.25E+11,,2487729.965,1546681.038,1058370.067
2018,360000,江西省,21984.78,1877.33,10250.21,9857.24,8.6,46.62,44.84,47434,4818758,3394269,1424490,,,,4648,2044,2604,,4278.445,161941,135442,19063.47501,,72239446597,,1494120.537,548228.373,244727.7627
2018,540000,西藏自治区,1477.63,130.25,628.37,719.01,8.81,42.53,48.66,43398,72318,42842,29476,,,,344,237,107,,785.085,97785,85473,111356.3671,,1.08E+11,,2342495.875,1810053.244,35889.93598
2018,420000,湖北省,39366.55,3547.51,17088.95,18730.09,9.01,43.41,47.58,66616,5278155,3407150,1871005,,,,5917,2349,3568,,4340.552,275039,265912,22040.45371,,1.06E+11,,1896540.525,776315.6308,394009.2647
2018,610000,陕西省,24438.32,1830.19,12157.48,10450.65,7.49,49.75,42.7,63477,5330488,3159523,2170965,,,,3864,1618,2246,,5001.526,177128,161028,22093.4233,,1.42E+11,,2275895.514,986435.5678,490851.4613
2018,140000,山西省,16818.11,740.64,7089.19,8988.28,4.4,42.15,53.44,45328,2076237,1227085,849152,,,,3718,1546,2172,,5440.884,143326,141012,15474.54756,,1.68E+11,,2053012.992,822750.9938,407038.1131
2018,220000,吉林省,15074.62,1160.75,6410.85,7503.02,7.7,42.53,49.77,55611,2067916,494436,1573480,,,,2704,1148,1556,,5042.989,105399,100599,19437.27287,,98428428716,,1978755.106,743500.5127,283592.7415
2018,370000,山东省,76469.67,4950.52,33641.72,37877.43,6.47,43.99,49.53,76267,29239707,16011582,13228125,,,,10047,3900,6147,,6335.887,275642,274948,19709.49526,,3.30E+11,,3417183.78,1767405.292,1090047.569
2018,350000,福建省,35804.04,2379.82,17232.36,16191.86,6.65,48.13,45.22,91197,18740729,11552641,7188088,,,,3941,1347,2594,,3513.744,108901,92464,14637.87147,,1.26E+11,,1865304.373,947466.83,585305.5836
2018,630000,青海省,2865.23,268.1,1247.06,1350.07,9.36,43.52,47.12,47689,72718,47011,25707,,,,603,275,328,,2349.055,82137,70157,68782.48273,,78614104785,,1103004.839,1194040.281,78645.08481
2018,130000,河北省,36010.27,3338,16040.06,16632.21,9.27,44.54,46.19,47772,5390087,3397604,1992483,,,,7556,3292,4264,,7361.81,193252,188475,21646.05788,,2.29E+11,,2975243.933,1241593.224,642799.1608
2018,320000,江苏省,92595.4,4141.72,41248.52,47205.16,4.47,44.5,50.98,115168,66391374,40397481,25993892,,,,8051,2447,5604,,3061.767,158729,156297,17345.23777,,3.96E+11,,3045724.388,2124993.831,1583367.547
2018,110000,北京市,30319.98,118.69,5647.65,24553.64,0.39,18.63,80.98,140211,41248794,7407928,33840866,,,,2154,291,1863,,1264.253,22256,22256,2722.560369,,87816423836,,566942.0902,471742.8525,370565.8104
2018,620000,甘肃省,8246.07,921.3048,2794.67,4530.0952,11.17,33.89,54.94,31336,601303,221080,380222,,,,2637,1379,1258,,4671.741,143228,128071,40769.71102,,93210371921,,2055703.765,966514.4971,217326.3467
2018,210000,辽宁省,25315.35,2033.3,10025.1,13256.95,8.03,39.6,52.37,58008,11460114,4879046,6581067,,,,4359,1391,2968,,6524.85,122974,115699,15159.11769,,1.59E+11,,2412100.298,1074880.754,574385.5972
2018,440000,广东省,97277.77,3831.44,40695.15,52751.18,4,41.83,54.23,86412,108446457,64650079,43796378,,,,11346,3324,8022,,4524.168,217699,209131,24721.05768,,3.88E+11,,3478107.173,2029356.962,1397168.307
2018,310000,上海市,32679.87,104.37,9732.54,22842.96,0.32,29.78,69.9,134982,51567970,20714462,30853508,,,,2424,288,2136,,466.073,13106,13106,2063.673675,,80995525089,,474932.1412,603000.8085,478131.1509
2018,410000,河南省,48055.86,4289.38,22034.83,21731.65,8.93,45.85,45.22,50152,8281363,5377559,2903805,,,,9605,4638,4967,,5409.665,268589,242775,20286.33922,,1.96E+11,,2657565.478,1181576.059,687839.6809
2018,530000,云南省,17881.12,2498.86,6957.44,8424.82,13.97,38.91,47.12,37136,2985796,1281050,1704747,,,,4830,2521,2309,,3847.891,252929,220554,37201.84177,,1.29E+11,,2935254.78,985212.1733,372486.6494
2018,120000,天津市,18809.64,172.71,7609.81,11027.12,0.92,40.46,58.62,120711,12255729,4880916,7374813,,,,1560,263,1297,,1153.429,16257,16257,2591.149942,,72504900073,,538330.1294,469846.4367,336439.1599
2018,150000,内蒙古自治区,17289.22,1753.82,6807.3,8728.1,10.14,39.37,50.48,68302,1569027,574660,994367,,,,2534,945,1589,,12765.788,202641,195636,97541.41055,,2.38E+11,,3469095.341,2444170.71,351931.0344
2018,520000,贵州省,14806.45,2159.54,5755.54,6891.37,14.59,38.87,46.54,41244,760286,512339,247947,,,,3600,1889,1711,,3564.702,196908,156559,24160.78177,,53942156494,,1989579.353,691765.6276,304113.1166
2019,530000,云南省,23223.75,3037.62,7961.58,12224.55,13.1,34.3,52.6,47944,3369244,1502415,1866828,,,,4858,2482,2376,,4053,262409,231741,29860.77961,,1.31E+11,,2830787.643,948260.2527,394233.1551
2019,440000,广东省,107671.07,4351.26,43546.43,59773.38,4,40.4,55.5,94172,103662672,62945420,40717253,,,,11521,3295,8226,,4719.68,220290,214923,22953.40019,,3.96E+11,,3734012.89,2204410.677,1457713.592
